T = 100;
m = 4;
V = 1;
R =  [[13 16 13 13 17 14 14 14 16 14 18 15 14 14 14 13 15 17 14 18 16 13 13 18 15
         18 13 13 15 17 17 17 13 18 18 13 17 16 17 18 13 14 13 14 18 16 17
         17 17 18 17 13 17 16 16 14 13 13 14 15 18 18 15 18 17 18 13 17 16
         14 16 15 16 17 15 15 16 14 16 14 16 13 13 17 18 18 17 17 14 18 18
         16 13 17 15 18 14 14 15 16 15]];
u =  [[1]
         [1]
         [1]
         [1]];
N = 26;
a =  [6 6 3 10 5 9 9 2 9 2 4 8 4 7 5 3 1 8 1 10 10 7 10 6 2 3];
p =  [[[3 1 1 2]
             [3 1 3 1]
             [3 1 0 3]
             [3 3 2 2]
             [0 3 0 2]
             [3 1 0 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 3 0 3]
             [2 1 3 0]
             [0 0 1 1]
             [0 0 1 3]
             [3 0 1 1]
             [2 3 3 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 3 3 2]
             [1 0 1 3]
             [0 3 0 1]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 0 0 3]
             [1 1 0 0]
             [1 0 3 1]
             [1 3 0 3]
             [3 3 2 3]
             [2 2 3 2]
             [1 3 1 3]
             [0 2 3 1]
             [2 3 3 2]
             [3 0 2 0]]
         [[1 2 1 2]
             [1 2 3 2]
             [2 1 2 3]
             [1 3 3 0]
             [0 0 2 1]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[0 1 2 3]
             [0 0 3 2]
             [2 1 2 0]
             [0 0 1 3]
             [2 0 1 1]
             [1 0 0 2]
             [0 2 1 3]
             [1 3 2 0]
             [3 2 1 0]
             [0 0 0 0]]
         [[2 0 3 1]
             [3 0 2 0]
             [3 3 3 2]
             [2 3 0 0]
             [0 2 0 3]
             [2 1 3 1]
             [0 0 3 2]
             [2 0 3 0]
             [1 0 1 1]
             [0 0 0 0]]
         [[2 2 3 0]
             [1 2 1 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 2 3 3]
             [1 2 2 1]
             [3 0 0 3]
             [1 1 2 2]
             [2 1 0 3]
             [1 2 0 0]
             [1 1 3 0]
             [1 3 0 0]
             [2 3 0 0]
             [0 0 0 0]]
         [[0 0 3 1]
             [2 2 1 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[0 0 3 0]
             [2 3 3 2]
             [3 0 0 0]
             [2 0 1 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 0 0 2]
             [3 2 1 3]
             [0 0 2 0]
             [0 2 1 2]
             [1 1 3 2]
             [1 0 3 0]
             [1 2 3 2]
             [1 2 2 1]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 0 0 0]
             [3 2 1 1]
             [1 2 2 3]
             [1 2 2 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 3 0 0]
             [1 0 2 2]
             [1 3 3 1]
             [2 2 3 2]
             [3 2 2 0]
             [3 3 1 2]
             [0 2 3 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 2 0 0]
             [0 0 0 3]
             [2 3 2 2]
             [2 3 3 2]
             [0 1 2 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[0 2 1 1]
             [1 3 1 3]
             [0 0 1 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 3 2 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 1 1 3]
             [1 2 2 3]
             [0 2 0 2]
             [3 3 0 0]
             [3 0 3 0]
             [1 0 2 0]
             [2 3 3 2]
             [2 2 2 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[0 2 3 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 3 2 1]
             [1 3 0 1]
             [3 3 3 0]
             [2 3 3 2]
             [0 2 3 3]
             [1 0 2 2]
             [2 1 3 3]
             [2 3 0 3]
             [3 2 3 1]
             [1 3 2 2]]
         [[3 3 1 2]
             [1 1 1 0]
             [0 0 1 0]
             [1 2 2 0]
             [0 3 1 3]
             [2 1 1 1]
             [2 3 0 1]
             [2 0 3 3]
             [2 0 3 0]
             [2 2 1 1]]
         [[1 0 3 1]
             [3 2 2 3]
             [2 1 2 0]
             [0 1 1 2]
             [1 2 1 0]
             [1 3 2 2]
             [1 3 2 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 0 0 0]
             [1 0 0 1]
             [3 0 1 0]
             [0 2 3 2]
             [2 0 1 3]
             [2 0 0 1]
             [1 3 3 2]
             [2 1 3 1]
             [2 1 2 0]
             [3 0 0 3]]
         [[3 2 3 2]
             [1 2 1 2]
             [2 3 1 3]
             [3 0 1 1]
             [0 1 2 3]
             [1 0 3 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 1 1 3]
             [1 2 3 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 2 3 0]
             [2 3 3 2]
             [0 2 3 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]];
l =  [[1 2 1 3 0 0 0 0 0 0]
         [0 0 4 4 4 0 0 0 0 0]
         [2 2 0 0 0 0 0 0 0 0]
         [0 2 2 0 2 1 4 3 3 0]
         [2 0 2 0 0 0 0 0 0 0]
         [0 0 3 1 2 1 1 4 0 0]
         [2 4 2 4 2 2 0 4 0 0]
         [0 0 0 0 0 0 0 0 0 0]
         [3 3 4 3 3 3 4 4 0 0]
         [2 0 0 0 0 0 0 0 0 0]
         [4 0 2 0 0 0 0 0 0 0]
         [0 4 0 0 4 1 0 0 0 0]
         [2 0 0 0 0 0 0 0 0 0]
         [1 2 4 3 2 3 0 0 0 0]
         [4 2 4 4 0 0 0 0 0 0]
         [0 4 0 0 0 0 0 0 0 0]
         [0 0 0 0 0 0 0 0 0 0]
         [4 2 4 3 4 3 1 0 0 0]
         [0 0 0 0 0 0 0 0 0 0]
         [2 1 4 1 3 1 2 2 4 0]
         [3 4 2 3 2 2 1 4 2 0]
         [2 3 4 4 2 3 0 0 0 0]
         [2 1 3 2 4 0 0 4 2 0]
         [0 1 1 1 3 0 0 0 0 0]
         [4 0 0 0 0 0 0 0 0 0]
         [0 2 0 0 0 0 0 0 0 0]];
