T = 100;
m = 4;
V = 1;
R =  [[33 33 35 36 36 44 35 43 44 33 35 37 33 45 40 39 40 35 45 37 35 33 39 36 33
         35 34 38 35 33 38 33 39 41 37 33 38 39 37 37 38 34 33 34 42 35 36
         44 44 41 35 39 37 37 38 33 46 37 40 46 46 46 37 45 43 39 35 36 37
         33 41 34 42 46 46 36 43 41 33 39 35 35 41 45 46 36 37 46 41 33 38
         44 41 41 39 38 36 39 33 38 40]];
u =  [[1]
         [1]
         [1]
         [1]];
N = 78;
a =  [9 10 3 8 9 9 1 2 4 2 5 6 4 1 6 8 7 4 1 4 8 8 1 9 7 1 6 4 3 5 9 4 9 2 7 7 3
     6 5 8 6 5 6 5 3 9 1 2 1 3 8 9 4 10 2 1 5 2 8 7 4 4 2 6 5 1 10 1 7 6 6
     6 1 3 8 8 6 4];
p =  [[[1 1 2 0]
             [0 0 2 1]
             [1 0 3 1]
             [0 3 0 0]
             [2 0 2 3]
             [2 0 3 2]
             [0 2 0 0]
             [2 0 2 1]
             [0 1 3 1]
             [0 0 0 0]]
         [[1 3 1 2]
             [3 2 0 0]
             [1 2 0 0]
             [3 1 3 3]
             [3 2 1 1]
             [3 3 2 0]
             [1 0 2 2]
             [2 0 0 3]
             [0 3 1 2]
             [0 3 1 2]]
         [[2 2 0 2]
             [0 0 0 1]
             [1 2 3 1]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 0 2 1]
             [2 3 2 0]
             [2 3 2 2]
             [3 0 2 3]
             [3 3 2 2]
             [2 2 0 1]
             [2 0 3 0]
             [2 0 0 1]
             [0 0 0 0]
             [0 0 0 0]]
         [[0 3 0 2]
             [2 2 0 3]
             [1 0 3 2]
             [2 1 2 1]
             [0 0 0 0]
             [2 2 0 2]
             [3 0 2 1]
             [3 1 1 2]
             [2 1 1 0]
             [0 0 0 0]]
         [[3 3 1 2]
             [0 1 1 2]
             [2 2 1 3]
             [0 3 0 3]
             [1 3 2 3]
             [1 0 0 1]
             [1 2 1 0]
             [1 1 2 2]
             [0 0 3 2]
             [0 0 0 0]]
         [[0 1 2 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 2 2 2]
             [0 3 1 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
