T = 100;
m = 4;
V = 1;
R =  [[8 11 11 11 11 10 10 8 9 10 10 8 8 9 8 10 8 8 8 10 10 9 8 10 8 11 9 11 10
         8 10 8 9 8 11 8 9 9 10 10 11 9 8 10 10 8 11 10 10 11 8 11 9 10 8 9
         9 11 8 8 11 11 9 11 10 9 8 10 10 11 10 8 9 8 10 11 11 10 8 8 9 9 9
         9 8 8 11 10 8 9 11 11 9 11 9 8 8 8 9 9 9]];
u =  [[1]
         [1]
         [1]
         [1]];
N = 17;
a =  [8 8 5 1 9 9 5 9 4 2 2 10 3 7 7 10 1];
p =  [[[1 2 3 0]
             [0 1 2 2]
             [0 2 0 3]
             [2 1 0 2]
             [3 2 2 2]
             [2 2 2 3]
             [0 2 1 0]
             [3 1 1 3]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 2 0 0]
             [0 3 3 3]
             [3 2 3 2]
             [0 1 0 1]
             [2 1 3 0]
             [0 0 0 3]
             [0 0 3 2]
             [0 1 0 1]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 1 1 0]
             [2 2 2 2]
             [1 0 1 1]
             [0 1 1 1]
             [3 0 2 1]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 0 3 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 3 3 0]
             [3 2 1 3]
             [1 0 0 3]
             [3 1 0 3]
             [0 0 2 1]
             [1 3 0 0]
             [0 3 0 0]
             [1 3 2 3]
             [1 2 3 1]
             [0 0 0 0]]
         [[1 3 2 0]
             [0 3 1 2]
             [1 1 2 2]
             [2 3 0 2]
             [3 3 0 1]
             [3 1 0 3]
             [1 1 1 1]
             [1 0 2 0]
             [1 1 3 3]
             [0 0 0 0]]
         [[1 1 0 3]
             [1 2 1 3]
             [3 1 2 3]
             [2 0 3 3]
             [3 2 3 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[0 1 3 1]
             [2 3 1 2]
             [0 2 0 2]
             [1 0 0 1]
             [3 3 2 0]
             [1 1 2 3]
             [1 0 2 3]
             [1 3 1 0]
             [0 2 0 0]
             [0 0 0 0]]
         [[0 3 2 2]
             [2 1 0 1]
             [0 2 0 1]
             [3 1 2 1]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[3 2 3 1]
             [1 3 3 1]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 0 3 3]
             [2 0 1 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 0 0 0]
             [3 1 1 3]
             [1 3 0 1]
             [0 2 2 3]
             [1 1 2 2]
             [3 3 1 0]
             [2 0 0 1]
             [0 1 2 0]
             [2 3 2 1]
             [1 0 1 0]]
         [[0 3 0 3]
             [1 3 1 1]
             [0 3 1 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 1 2 1]
             [1 2 2 2]
             [0 0 2 3]
             [1 1 2 3]
             [3 1 0 0]
             [2 1 3 2]
             [1 0 1 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[2 2 1 2]
             [3 1 1 1]
             [3 1 0 0]
             [1 3 0 1]
             [1 0 2 1]
             [1 2 0 0]
             [3 2 0 3]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]
         [[1 1 1 2]
             [1 2 1 3]
             [3 1 0 2]
             [0 2 2 0]
             [0 0 1 0]
             [3 2 3 3]
             [1 1 0 3]
             [1 3 1 1]
             [0 2 3 2]
             [3 3 2 3]]
         [[0 1 3 2]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]
             [0 0 0 0]]];
l =  [[0 3 4 3 1 1 2 0 0 0]
         [3 1 2 3 2 2 0 0 0 0]
         [0 3 2 0 0 0 0 0 0 0]
         [0 0 0 0 0 0 0 0 0 0]
         [0 3 3 4 0 2 1 3 0 0]
         [0 3 1 0 0 0 4 3 0 0]
         [1 1 0 4 0 0 0 0 0 0]
         [2 1 3 4 0 0 1 4 0 0]
         [3 2 4 0 0 0 0 0 0 0]
         [2 0 0 0 0 0 0 0 0 0]
         [2 0 0 0 0 0 0 0 0 0]
         [1 0 2 0 2 0 4 4 3 0]
         [0 0 0 0 0 0 0 0 0 0]
         [4 0 4 2 2 2 0 0 0 0]
         [1 1 3 4 0 1 0 0 0 0]
         [4 3 1 0 4 3 0 2 1 0]
         [0 0 0 0 0 0 0 0 0 0]];
