T = 100;
m = 4;
V = 1;
R =  [[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
         1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
         1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]];
u =  [[1]
         [1]
         [1]
         [1]];
N = 1;
a =  [10];
p =  [[[0 1 1 3]
             [0 3 3 1]
             [1 3 2 1]
             [1 1 2 3]
             [1 1 1 2]
             [2 3 2 0]
             [0 3 2 0]
             [1 0 3 2]
             [3 1 1 2]
             [1 0 2 0]]];
l =  [[4 4 4 2 4 2 3 1 1 0]];
